id,name,retailer,synonyms,status,Progress,date_created,date_updated,Matching Brand name,Confidence Score,Automated Status
4207676,Studio West Apparel,walmart-us,,pending,,2018-08-29 18:19:32,,,,
4207677,Seven 'til midnight costume,walmart-us,,pending,,2018-08-29 18:19:32,,,,
4207671,K and B Furniture Co Inc,walmart-us,,pending,,2018-08-29 18:19:31,,,,
4207672,hair u wear,walmart-us,,pending,,2018-08-29 18:19:31,,,,
4207673,Anita Care,walmart-us,,pending,,2018-08-29 18:19:31,,,,
4207674,Maxcraft,walmart-us,,pending,,2018-08-29 18:19:31,,,,
4207669,Concept Sport,walmart-us,,pending,,2018-08-29 18:19:30,,,,
4207670,Pittsburgh Penguins,walmart-us,,pending,,2018-08-29 18:19:30,,,,
4207666,Crispy Collection,walmart-us,,pending,,2018-08-29 18:19:25,,,,
4207667,MaxTara,walmart-us,,pending,,2018-08-29 18:19:25,,,,
4207668,Fan Frenzy Gifts,walmart-us,,pending,,2018-08-29 18:19:25,,,,
4207663,DIAMANTE GROUP,walmart-us,,pending,,2018-08-29 18:19:24,,,,
4207664,Luos Cultural Goods,walmart-us,,pending,,2018-08-29 18:19:24,,,,
4207665,Skyline Socks,walmart-us,,pending,,2018-08-29 18:19:24,,,,
4207660,Volt,walmart-us,,pending,,2018-08-29 18:19:23,,,,
4207661,Ayliss,walmart-us,,pending,,2018-08-29 18:19:23,,,,
4207662,Gavin,walmart-us,,pending,,2018-08-29 18:19:23,,,,
4207655,Connecticut Electric,walmart-us,,pending,,2018-08-29 18:19:22,,,,
4207656,Island Surf Company,walmart-us,,pending,,2018-08-29 18:19:22,,,,
4207657,Ava Olivia,walmart-us,,pending,,2018-08-29 18:19:22,,,,
4207658,CNA Shoes,walmart-us,,pending,,2018-08-29 18:19:22,,,,
4207659,Naneu,walmart-us,,pending,,2018-08-29 18:19:22,,,,
4207650,Genfoot Industrial,walmart-us,,pending,,2018-08-29 18:19:21,,,,
4207651,Los Angeles Angels of Anaheim,walmart-us,,pending,,2018-08-29 18:19:21,,,,
4207652,Super-Heroes,walmart-us,,pending,,2018-08-29 18:19:21,,,,
4207653,TrendsUp,walmart-us,,pending,,2018-08-29 18:19:21,,,,
4207654,Funrise,walmart-us,,pending,,2018-08-29 18:19:21,,,,
4207644,Dual Power Eyewear,walmart-us,,pending,,2018-08-29 18:19:20,,,,
4207645,Reliable,walmart-us,,pending,,2018-08-29 18:19:20,,,,
4207646,Sopranp,walmart-us,,pending,,2018-08-29 18:19:20,,,,
4207647,Me & My Big Ideas,walmart-us,,pending,,2018-08-29 18:19:20,,,,
4207648,Grip Power Pads,walmart-us,,pending,,2018-08-29 18:19:20,,,,
4207649,Riviera Sun,walmart-us,,pending,,2018-08-29 18:19:20,,,,
4207639,Specs of Wood Eyewear,walmart-us,,pending,,2018-08-29 18:19:19,,,,
4207640,Pants,walmart-us,,pending,,2018-08-29 18:19:19,,,,
4207641,Submission,walmart-us,,pending,,2018-08-29 18:19:19,,,,
4207642,Hospeco,walmart-us,,pending,,2018-08-29 18:19:19,,,,
4207643,avana,walmart-us,,pending,,2018-08-29 18:19:19,,,,
4207638,OENKE,walmart-us,,pending,,2018-08-29 18:19:18,,,,
4207630,Gene Larew,walmart-us,,pending,,2018-08-29 18:19:14,,,,
4207631,LICENSED-TMNT,walmart-us,,pending,,2018-08-29 18:19:14,,,,
4207632,Ontario Warehouse,walmart-us,,pending,,2018-08-29 18:19:14,,,,
4207628,NovaSport Wear,walmart-us,,pending,,2018-08-29 18:19:13,,,,
4207629,67-10 SMPR,walmart-us,,pending,,2018-08-29 18:19:13,,,,
4207623,3N2 Sports,walmart-us,,pending,,2018-08-29 18:19:12,,,,
4207624,K Project,walmart-us,,pending,,2018-08-29 18:19:12,,,,
4207625,Despicable Me Movie,walmart-us,,pending,,2018-08-29 18:19:12,,,,
4207626,Expert Gardener,walmart-us,,pending,,2018-08-29 18:19:12,,,,
4207627,Central Specialties LTD,walmart-us,,pending,,2018-08-29 18:19:12,,,,
4207618,Tacco,walmart-us,,pending,,2018-08-29 18:19:11,,,,
4207619,Eagle Wings,walmart-us,,pending,,2018-08-29 18:19:11,,,,
4207620,FUWA,walmart-us,,pending,,2018-08-29 18:19:11,,,,
4207621,HEAVEN AND EARTH DESIGNS,walmart-us,,pending,,2018-08-29 18:19:11,,,,
4207622,Janice,walmart-us,,pending,,2018-08-29 18:19:11,,,,
4207616,Hav - A - Danna,walmart-us,,pending,,2018-08-29 18:19:10,,,,
4207617,Wholesale Hotel Products,walmart-us,,pending,,2018-08-29 18:19:10,,,,
4207615,What A Doll,walmart-us,,pending,,2018-08-29 18:19:10,,,,
4207611,JEFF GORDON,walmart-us,,pending,,2018-08-29 18:19:09,,,,
4207612,SCA Personal Care,walmart-us,,pending,,2018-08-29 18:19:09,,,,
4207613,GoalToe,walmart-us,,pending,,2018-08-29 18:19:09,,,,
4207614,McKlein Company,walmart-us,,pending,,2018-08-29 18:19:09,,,,
4207607,Quacker Factory DreamJeannes,walmart-us,,pending,,2018-08-29 18:19:08,,,,
4207608,Kids Capes,walmart-us,,pending,,2018-08-29 18:19:08,,,,
4207609,Saum Accessories,walmart-us,,pending,,2018-08-29 18:19:08,,,,
4207610,Ravens,walmart-us,,pending,,2018-08-29 18:19:08,,,,
4207605,Laurice,walmart-us,,pending,,2018-08-29 18:19:07,,,,
4207606,Falcon Underwear,walmart-us,,pending,,2018-08-29 18:19:07,,,,
4207602,TCM,walmart-us,,pending,,2018-08-29 18:19:06,,,,
4207603,Ice Master,walmart-us,,pending,,2018-08-29 18:19:06,,,,
4207604,SLIVER GRIPPER,walmart-us,,pending,,2018-08-29 18:19:06,,,,
4207601,Rico Industries Tag Express,walmart-us,,pending,,2018-08-29 18:19:02,,,,
4207596,AV Prime Inc.,walmart-us,,pending,,2018-08-29 18:19:01,,,,
4207597,Chocolate,walmart-us,,pending,,2018-08-29 18:19:01,,,,
4207598,That's A Wrap!,walmart-us,,pending,,2018-08-29 18:19:01,,,,
4207599,Arctic Extreme,walmart-us,,pending,,2018-08-29 18:19:01,,,,
4207600,Varsales,walmart-us,,pending,,2018-08-29 18:19:01,,,,
4207584,Eight Ball Mafia,walmart-us,,pending,,2018-08-29 18:19:00,,,,
4207585,Old Time Sports,walmart-us,,pending,,2018-08-29 18:19:00,,,,
4207587,W.I.T.H.-Wear It To Heart,walmart-us,,pending,,2018-08-29 18:19:00,,,,
4207590,Sealbuddy,walmart-us,,pending,,2018-08-29 18:19:00,,,,
4207593,Zokee-Auburn University,walmart-us,,pending,,2018-08-29 18:19:00,,,,
4207594,Luggage USA / DBA Explorer Bag,walmart-us,,pending,,2018-08-29 18:19:00,,,,
4207595,SHAQUILLE O NEAL,walmart-us,,pending,,2018-08-29 18:19:00,,,,
4207580,AJ Wholesale Distributors,walmart-us,,pending,,2018-08-29 18:18:59,,,,
4207581,Diamond Gardnes,walmart-us,,pending,,2018-08-29 18:18:59,,,,
4207582,Juster Daniel,walmart-us,,pending,,2018-08-29 18:18:59,,,,
4207583,Locs,walmart-us,,pending,,2018-08-29 18:18:59,,,,
4207577,AFFY,walmart-us,,pending,,2018-08-29 18:18:58,,,,
4207578,TAC Force,walmart-us,,pending,,2018-08-29 18:18:58,,,,
4207579,Up!,walmart-us,,pending,,2018-08-29 18:18:58,,,,
4207575,Emoji Movie,walmart-us,,pending,,2018-08-29 18:18:53,,,,
4207576,DRAMAtical Murder,walmart-us,,pending,,2018-08-29 18:18:53,,,,
4207571,EagleCrest,walmart-us,,pending,,2018-08-29 18:18:52,,,,
4207572,Matashi,walmart-us,,pending,,2018-08-29 18:18:52,,,,
4207573,Ricci B,walmart-us,,pending,,2018-08-29 18:18:52,,,,
4207574,Ground Up International,walmart-us,,pending,,2018-08-29 18:18:52,,,,
4207567,TRUE GRIP,walmart-us,,pending,,2018-08-29 18:18:51,,,,
4207568,Escante Lingerie,walmart-us,,pending,,2018-08-29 18:18:51,,,,
4207569,Lace Desire,walmart-us,,pending,,2018-08-29 18:18:51,,,,
4207570,1279629,walmart-us,,pending,,2018-08-29 18:18:51,,,,
4207565,Wonder Gloves,walmart-us,,pending,,2018-08-29 18:18:45,,,,
4207566,Lafont,walmart-us,,pending,,2018-08-29 18:18:45,,,,
4207564,"Sun, Moon & Stars",walmart-us,,pending,,2018-08-29 18:18:44,,,,
4207562,FULAIDA,walmart-us,,pending,,2018-08-29 18:18:43,,,,
4207563,Catholic Rosaries,walmart-us,,pending,,2018-08-29 18:18:43,,,,
4207545,Wyoming,walmart-us,,pending,,2018-08-29 18:18:36,,,,
4207546,Ring Container Technologies LLC,walmart-us,,pending,,2018-08-29 18:18:36,,,,
4207547,HYPARD TRADING,walmart-us,,pending,,2018-08-29 18:18:36,,,,
4207544,DeVilbiss Healthcare,walmart-us,,pending,,2018-08-29 18:18:32,,,,
4207542,REDBACK BOOTS USA,walmart-us,,pending,,2018-08-29 18:18:31,,,,
4207543,DIANE,walmart-us,,pending,,2018-08-29 18:18:31,,,,
4207538,300 The Movie,walmart-us,,pending,,2018-08-29 18:18:30,,,,
4207539,Menscience - Body Care,walmart-us,,pending,,2018-08-29 18:18:30,,,,
4207540,ERB Industries,walmart-us,,pending,,2018-08-29 18:18:30,,,,
4207541,DV8 Bowling Products,walmart-us,,pending,,2018-08-29 18:18:30,,,,
4207537,JSP,walmart-us,,pending,,2018-08-29 18:18:29,,,,
4207535,Kohler Company,walmart-us,,pending,,2018-08-29 18:18:24,,,,
4207536,peacechaos,walmart-us,,pending,,2018-08-29 18:18:24,,,,
4207534,Nike Pro,walmart-us,,pending,,2018-08-29 18:18:23,,,,
4207528,BROWN MEDICAL INDUSTRIES,walmart-us,,pending,,2018-08-29 18:18:22,,,,
4207529,U-Kiss,walmart-us,,pending,,2018-08-29 18:18:22,,,,
4207530,CYD CHAOYADA,walmart-us,,pending,,2018-08-29 18:18:22,,,,
4207531,Badger Sport,walmart-us,,pending,,2018-08-29 18:18:22,,,,
4207532,Muddy Feet Boutique,walmart-us,,pending,,2018-08-29 18:18:22,,,,
4207533,Main Street 24/7,walmart-us,,pending,,2018-08-29 18:18:22,,,,
4207527,CTC Gifts,walmart-us,,pending,,2018-08-29 18:18:21,,,,
4207524,Kindred Bravely,walmart-us,,pending,,2018-08-29 18:18:16,,,,
4207525,WINNIE THE POOH-DIS,walmart-us,,pending,,2018-08-29 18:18:16,,,,
4207523,Nipton Boutique,walmart-us,,pending,,2018-08-29 18:18:15,,,,
4207516,Hip Hop Wholesale,walmart-us,,pending,,2018-08-29 18:18:14,,,,
4207501,McLaren F1,walmart-us,,pending,,2018-08-29 18:18:09,,,,
4207502,She's Got Moxie,walmart-us,,pending,,2018-08-29 18:18:09,,,,
4207503,Key-Write,walmart-us,,pending,,2018-08-29 18:18:09,,,,
4207496,Robinson Outdoors,walmart-us,,pending,,2018-08-29 18:18:08,,,,
4207497,Eskaay,walmart-us,,pending,,2018-08-29 18:18:08,,,,
4207498,Woombie,walmart-us,,pending,,2018-08-29 18:18:08,,,,
4207499,EHM,walmart-us,,pending,,2018-08-29 18:18:08,,,,
4207500,Klique B.,walmart-us,,pending,,2018-08-29 18:18:08,,,,
4207493,Lizzie McGuire,walmart-us,,pending,,2018-08-29 18:18:07,,,,
4207494,Bloomsbury Market,walmart-us,,pending,,2018-08-29 18:18:07,,,,
4207495,Avallone,walmart-us,,pending,,2018-08-29 18:18:07,,,,
4207491,AP Exhaust,walmart-us,,pending,,2018-08-29 18:18:05,,,,
4207492,Lan Jin Jue,walmart-us,,pending,,2018-08-29 18:18:05,,,,
4207490,FMF Racing,walmart-us,,pending,,2018-08-29 18:18:00,,,,
4207487,Handcrafted Decor,walmart-us,,pending,,2018-08-29 18:17:59,,,,
4207488,My Weigh,walmart-us,,pending,,2018-08-29 18:17:59,,,,
4207489,Gango Home Decor,walmart-us,,pending,,2018-08-29 18:17:59,,,,
4207483,Mtd Southwest,walmart-us,,pending,,2018-08-29 18:17:58,,,,
4207484,Soundstyle,walmart-us,,pending,,2018-08-29 18:17:58,,,,
4207485,Be Cool,walmart-us,,pending,,2018-08-29 18:17:58,,,,
4207486,06-8185007094,walmart-us,,pending,,2018-08-29 18:17:58,,,,
4207479,IC BY CONNIE K,walmart-us,,pending,,2018-08-29 18:17:57,,,,
4207480,Seac,walmart-us,,pending,,2018-08-29 18:17:57,,,,
4207481,FMR SLRHVIB,walmart-us,,pending,,2018-08-29 18:17:57,,,,
4207482,Syracuse,walmart-us,,pending,,2018-08-29 18:17:57,,,,
4207478,TricotsStRaphael,walmart-us,,pending,,2018-08-29 18:17:53,,,,
4207474,Tre Vero,walmart-us,,pending,,2018-08-29 18:17:52,,,,
4207475,Bagtagery,walmart-us,,pending,,2018-08-29 18:17:52,,,,
4207476,Omnimed,walmart-us,,pending,,2018-08-29 18:17:52,,,,
4207477,Eighteighteight,walmart-us,,pending,,2018-08-29 18:17:52,,,,
4207472,Apparel Crew,walmart-us,,pending,,2018-08-29 18:17:51,,,,
4207473,Alex Stevens Men's Tops,walmart-us,,pending,,2018-08-29 18:17:51,,,,
4207471,Rainbow Hawaiian Theme Hats,walmart-us,,pending,,2018-08-29 18:17:50,,,,
4207430,Stani,walmart-us,,pending,,2018-08-29 18:17:45,,,,
4207431,HBH Wedding,walmart-us,,pending,,2018-08-29 18:17:45,,,,
4207429,ZonderKidz,walmart-us,,pending,,2018-08-29 18:17:43,,,,
4207427,PFP,walmart-us,,pending,,2018-08-29 18:17:42,,,,
4207428,Champion Products,walmart-us,,pending,,2018-08-29 18:17:42,,,,
4207423,RJS Safety,walmart-us,,pending,,2018-08-29 18:17:38,,,,
4207424,MTI HOME VIDEO,walmart-us,,pending,,2018-08-29 18:17:38,,,,
4207425,CaseAVE,walmart-us,,pending,,2018-08-29 18:17:38,,,,
4207426,Thorsten,walmart-us,,pending,,2018-08-29 18:17:38,,,,
4207420,RW by Robert Wayne,walmart-us,,pending,,2018-08-29 18:17:37,,,,
4207421,Rare Edition,walmart-us,,pending,,2018-08-29 18:17:37,,,,
4207422,Allman,walmart-us,,pending,,2018-08-29 18:17:37,,,,
4207418,Palace Pets,walmart-us,,pending,,2018-08-29 18:17:36,,,,
4207419,WorkZone,walmart-us,,pending,,2018-08-29 18:17:36,,,,
4207417,Fig designs,walmart-us,,pending,,2018-08-29 18:17:35,,,,
4207415,Mark Lemp,walmart-us,,pending,,2018-08-29 18:17:31,,,,
4207416,McGard,walmart-us,,pending,,2018-08-29 18:17:31,,,,
4207411,Monogrammed Me,walmart-us,,pending,,2018-08-29 18:17:30,,,,
4207412,Iceman,walmart-us,,pending,,2018-08-29 18:17:30,,,,
4207413,1282508,walmart-us,,pending,,2018-08-29 18:17:30,,,,
4207414,Danucelli,walmart-us,,pending,,2018-08-29 18:17:30,,,,
4207408,1279647,walmart-us,,pending,,2018-08-29 18:17:29,,,,
4207409,Vintage Foxworthy,walmart-us,,pending,,2018-08-29 18:17:29,,,,
4207410,C&K Imports,walmart-us,,pending,,2018-08-29 18:17:29,,,,
4207405,The Grandparent Gift Co,walmart-us,,pending,,2018-08-29 18:17:28,,,,
4207406,Los Tigres Del Norte,walmart-us,,pending,,2018-08-29 18:17:28,,,,
4207407,Team Marketing,walmart-us,,pending,,2018-08-29 18:17:28,,,,
4207402,ENVIUS,walmart-us,,pending,,2018-08-29 18:17:27,,,,
4207403,DS Doodle,walmart-us,,pending,,2018-08-29 18:17:27,,,,
4207404,Island Crafts,walmart-us,,pending,,2018-08-29 18:17:27,,,,
4207401,Comfort Zone Studios,walmart-us,,pending,,2018-08-29 18:17:22,,,,
4207400,Estarer,walmart-us,,pending,,2018-08-29 18:17:21,,,,
4207383,Pacific Legend,walmart-us,,pending,,2018-08-29 18:17:20,,,,
4207385,Body Up by Be Up,walmart-us,,pending,,2018-08-29 18:17:20,,,,
4207390,Tru Spec,walmart-us,,pending,,2018-08-29 18:17:20,,,,
4207370,Kingou,walmart-us,,pending,,2018-08-29 18:17:19,,,,
4207376,CDI,walmart-us,,pending,,2018-08-29 18:17:19,,,,
4207338,LNKOO,walmart-us,,pending,,2018-08-29 18:17:15,,,,
4207337,SODIAL(R),walmart-us,,pending,,2018-08-29 18:17:14,,,,
4207336,Moda West,walmart-us,,pending,,2018-08-29 18:17:09,,,,
4207335,Love By Desaign,walmart-us,,pending,,2018-08-29 18:17:08,,,,
4207334,HiTech,walmart-us,,pending,,2018-08-29 18:17:01,,,,
4207332,my Sweet Love,walmart-us,,pending,,2018-08-29 18:17:00,,,,
4207333,LugLoc,walmart-us,,pending,,2018-08-29 18:17:00,,,,
4207330,JV,walmart-us,,pending,,2018-08-29 18:16:59,,,,
4207331,Shepherd'S Watch,walmart-us,,pending,,2018-08-29 18:16:59,,,,
4207329,Mark of Style by Mark Zunino,walmart-us,,pending,,2018-08-29 18:16:54,,,,
4207327,o.d.m. Watches,walmart-us,,pending,,2018-08-29 18:16:53,,,,
4207328,CityTriangles,walmart-us,,pending,,2018-08-29 18:16:53,,,,
4207325,New York Knicks,walmart-us,,pending,,2018-08-29 18:16:51,,,,
4207326,Distributoys,walmart-us,,pending,,2018-08-29 18:16:51,,,,
4207324,Roxy Girls,walmart-us,,pending,,2018-08-29 18:16:46,,,,
4207322,Gate House Furniture,walmart-us,,pending,,2018-08-29 18:16:44,,,,
4207323,Precision Brand,walmart-us,,pending,,2018-08-29 18:16:44,,,,
4207320,Hazlmay,walmart-us,,pending,,2018-08-29 18:16:41,,,,
4207321,Eclipse Wellness,walmart-us,,pending,,2018-08-29 18:16:41,,,,
4207319,Saturnian 1 Inc.,walmart-us,,pending,,2018-08-29 18:16:35,,,,
4207315,Peak Gear,walmart-us,,pending,,2018-08-29 18:16:34,,,,
4207316,Disney Jr.,walmart-us,,pending,,2018-08-29 18:16:34,,,,
4207317,Eleven81,walmart-us,,pending,,2018-08-29 18:16:34,,,,
4207318,JEM COLLECTIVE,walmart-us,,pending,,2018-08-29 18:16:34,,,,
4207314,HONEYWELL UVEX,walmart-us,,pending,,2018-08-29 18:16:33,,,,
4207309,BLUE RHINO GLOBAL SOURCING,walmart-us,,pending,,2018-08-29 18:16:28,,,,
4207310,Rainstik Golf,walmart-us,,pending,,2018-08-29 18:16:28,,,,
4207311,Fred Rogers,walmart-us,,pending,,2018-08-29 18:16:28,,,,
4207312,Hawaiian Style,walmart-us,,pending,,2018-08-29 18:16:28,,,,
4207313,Magma,walmart-us,,pending,,2018-08-29 18:16:28,,,,
4207308,STANLEY® MERCHANDISE,walmart-us,,pending,,2018-08-29 18:16:27,,,,
4207307,SandyToes,walmart-us,,pending,,2018-08-29 18:16:26,,,,
4207306,Nurses Choice,walmart-us,,pending,,2018-08-29 18:16:25,,,,
4207304,Janle Besner,walmart-us,,pending,,2018-08-29 18:16:18,,,,
4207305,Salt + Dapper,walmart-us,,pending,,2018-08-29 18:16:18,,,,
4207300,New York Jets,walmart-us,,pending,,2018-08-29 18:16:17,,,,
4207301,ANVIL INTERNATIONAL INC 8700132056 1/8 Black Pipe Cap,walmart-us,,pending,,2018-08-29 18:16:17,,,,
4207302,GUBINTU,walmart-us,,pending,,2018-08-29 18:16:17,,,,
4207303,Just Case,walmart-us,,pending,,2018-08-29 18:16:17,,,,
4207299,Punkiss,walmart-us,,pending,,2018-08-29 18:16:16,,,,
4207297,Timothy Stone,walmart-us,,pending,,2018-08-29 18:16:15,,,,
4207298,Rophie,walmart-us,,pending,,2018-08-29 18:16:15,,,,
4207295,G F,walmart-us,,pending,,2018-08-29 18:16:11,,,,
4207296,SNAP INC,walmart-us,,pending,,2018-08-29 18:16:11,,,,
4207292,LCM HOME FASHIONS INC,walmart-us,,pending,,2018-08-29 18:16:10,,,,
4207293,Ammazona,walmart-us,,pending,,2018-08-29 18:16:10,,,,
4207294,Emerica Mens Footwear,walmart-us,,pending,,2018-08-29 18:16:10,,,,
4207291,KI Items,walmart-us,,pending,,2018-08-29 18:16:09,,,,
4207289,Intex Recreation Corp,walmart-us,,pending,,2018-08-29 18:16:08,,,,
4207290,Santana by Carlos Santana,walmart-us,,pending,,2018-08-29 18:16:08,,,,
4207286,Nucolor International,walmart-us,,pending,,2018-08-29 18:16:02,,,,
4207287,23387,walmart-us,,pending,,2018-08-29 18:16:02,,,,
4207288,Honda,walmart-us,,pending,,2018-08-29 18:16:02,,,,
4207283,BrightLine Bags,walmart-us,,pending,,2018-08-29 18:16:01,,,,
4207284,MIRA Brands,walmart-us,,pending,,2018-08-29 18:16:01,,,,
4207285,M and C,walmart-us,,pending,,2018-08-29 18:16:01,,,,
4207282,Klim,walmart-us,,pending,,2018-08-29 18:16:00,,,,
4207280,Tony Little Cheeks Footwear,walmart-us,,pending,,2018-08-29 18:15:59,,,,
4207281,RNR,walmart-us,,pending,,2018-08-29 18:15:59,,,,
4207278,"GSH, LLC",walmart-us,,pending,,2018-08-29 18:15:58,,,,
4207279,EvanPicone,walmart-us,,pending,,2018-08-29 18:15:58,,,,
4207276,B & W North America,walmart-us,,pending,,2018-08-29 18:15:53,,,,
4207277,Fashion Necklace,walmart-us,,pending,,2018-08-29 18:15:53,,,,
4207273,iNeibo,walmart-us,,pending,,2018-08-29 18:15:52,,,,
4207274,Team MLB,walmart-us,,pending,,2018-08-29 18:15:52,,,,
4207275,Charm22,walmart-us,,pending,,2018-08-29 18:15:52,,,,
4207269,Tranquility By Colorado Clothing,walmart-us,,pending,,2018-08-29 18:15:51,,,,
4207270,RIMEI,walmart-us,,pending,,2018-08-29 18:15:51,,,,
4207271,House Of Dereon,walmart-us,,pending,,2018-08-29 18:15:51,,,,
4207272,Black Label Society,walmart-us,,pending,,2018-08-29 18:15:51,,,,
4207263,ALLURE MEN,walmart-us,,pending,,2018-08-29 18:15:50,,,,
4207264,Leslies,walmart-us,,pending,,2018-08-29 18:15:50,,,,
4207268,8 Oak Lane,walmart-us,,pending,,2018-08-29 18:15:50,,,,
4207261,cells xs,walmart-us,,pending,,2018-08-29 18:15:45,,,,
4207262,Rig'em Right,walmart-us,,pending,,2018-08-29 18:15:45,,,,
4207259,Paris Down Under Fashion,walmart-us,,pending,,2018-08-29 18:15:44,,,,
4207260,Ryder Clips,walmart-us,,pending,,2018-08-29 18:15:44,,,,
4207258,Picadilly Fashions,walmart-us,,pending,,2018-08-29 18:15:43,,,,
4207257,Animals & Wildlife,walmart-us,,pending,,2018-08-29 18:15:42,,,,
4207256,MASTER LOCK COMPANY,walmart-us,,pending,,2018-08-29 18:15:38,,,,
4207255,Double S Collection,walmart-us,,pending,,2018-08-29 18:15:37,,,,
4207252,Perfect Shape,walmart-us,,pending,,2018-08-29 18:15:36,,,,
4207253,M.C. Squared,walmart-us,,pending,,2018-08-29 18:15:36,,,,
4207254,Multicraft Imports,walmart-us,,pending,,2018-08-29 18:15:36,,,,
4207247,GG-B76-4W,walmart-us,,pending,,2018-08-29 18:15:35,,,,
4207248,kqueenstar,walmart-us,,pending,,2018-08-29 18:15:35,,,,
4207249,Nashville Predators,walmart-us,,pending,,2018-08-29 18:15:35,,,,
4207250,LEMOONE,walmart-us,,pending,,2018-08-29 18:15:35,,,,
4207251,Diamond For Good,walmart-us,,pending,,2018-08-29 18:15:35,,,,
4207246,Hao,walmart-us,,pending,,2018-08-29 18:15:34,,,,
4207243,Stonehouse Collection,walmart-us,,pending,,2018-08-29 18:15:29,,,,
4207244,Humble Bee,walmart-us,,pending,,2018-08-29 18:15:29,,,,
4207245,BH 5 Star Jewelry,walmart-us,,pending,,2018-08-29 18:15:29,,,,
4207242,Injustice Gods Among Us,walmart-us,,pending,,2018-08-29 18:15:28,,,,
4207240,Masked Brand,walmart-us,,pending,,2018-08-29 18:15:27,,,,
4207241,ATHome,walmart-us,,pending,,2018-08-29 18:15:27,,,,
4207237,DEBIZHONG,walmart-us,,pending,,2018-08-29 18:15:26,,,,
4207238,Tracy Evans,walmart-us,,pending,,2018-08-29 18:15:26,,,,
4207239,Disney Nickelodeon Marvel,walmart-us,,pending,,2018-08-29 18:15:26,,,,
4207235,Denim4us,walmart-us,,pending,,2018-08-29 18:15:19,,,,
4207236,C By Catherine,walmart-us,,pending,,2018-08-29 18:15:19,,,,
4207232,Porsche Design Adidas,walmart-us,,pending,,2018-08-29 18:15:17,,,,
4207233,Safety Maker,walmart-us,,pending,,2018-08-29 18:15:17,,,,
4207234,Non,walmart-us,,pending,,2018-08-29 18:15:17,,,,
4207230,RewashBrand,walmart-us,,pending,,2018-08-29 18:15:16,,,,
4207231,DC-Comics,walmart-us,,pending,,2018-08-29 18:15:16,,,,
4207228,SOUNDBEST INT SOURCING,walmart-us,,pending,,2018-08-29 18:15:10,,,,
4207229,MANNA PRO-EQUINE,walmart-us,,pending,,2018-08-29 18:15:10,,,,
4207226,Tayyakoushi,walmart-us,,pending,,2018-08-29 18:15:09,,,,
4207227,Westbay Wigs,walmart-us,,pending,,2018-08-29 18:15:09,,,,
4207224,Keen Adults - US SHOES,walmart-us,,pending,,2018-08-29 18:15:08,,,,
4207225,Carole Little,walmart-us,,pending,,2018-08-29 18:15:08,,,,
4207221,Troy Lee Design,walmart-us,,pending,,2018-08-29 18:15:07,,,,
4207222,58-51 LGBKPK,walmart-us,,pending,,2018-08-29 18:15:07,,,,
4207223,7 Dials,walmart-us,,pending,,2018-08-29 18:15:07,,,,
4207220,OMG Jewelry,walmart-us,,pending,,2018-08-29 18:15:06,,,,
4207219,BEAU TIES,walmart-us,,pending,,2018-08-29 18:15:02,,,,
4207216,Kreisler,walmart-us,,pending,,2018-08-29 18:15:01,,,,
4207217,Mackin J,walmart-us,,pending,,2018-08-29 18:15:01,,,,
4207218,SIS E-Store,walmart-us,,pending,,2018-08-29 18:15:01,,,,
4207215,Lighthouse Rocks,walmart-us,,pending,,2018-08-29 18:15:00,,,,
4207212,Valyria,walmart-us,,pending,,2018-08-29 18:14:59,,,,
4207213,HQRP,walmart-us,,pending,,2018-08-29 18:14:59,,,,
4207214,Milliard,walmart-us,,pending,,2018-08-29 18:14:59,,,,
4207210,Riva Curve,walmart-us,,pending,,2018-08-29 18:14:58,,,,
4207211,22219,walmart-us,,pending,,2018-08-29 18:14:58,,,,
4207208,Predator Camo,walmart-us,,pending,,2018-08-29 18:14:57,,,,
4207209,Vena,walmart-us,,pending,,2018-08-29 18:14:57,,,,
4207204,Charles & Half,walmart-us,,pending,,2018-08-29 18:14:56,,,,
4207205,Jewtme,walmart-us,,pending,,2018-08-29 18:14:56,,,,
4207206,HogWorkz,walmart-us,,pending,,2018-08-29 18:14:56,,,,
4207207,58-50 MDBKPK,walmart-us,,pending,,2018-08-29 18:14:56,,,,
